Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
11/28/2017,XRPBTC,2.53E-05,2.85E-05,2.53E-05,2.83E-05,31509588.59,840.73
11/27/2017,XRPBTC,2.64E-05,2.64E-05,2.53E-05,2.53E-05,19855510.8,510.31
11/26/2017,XRPBTC,2.84E-05,2.85E-05,2.63E-05,2.64E-05,241639.14,6.4
11/25/2017,XRPBTC,2.93E-05,3.01E-05,2.83E-05,2.84E-05,13714601.55,399.74
11/24/2017,XRPBTC,2.99E-05,3.01E-05,2.78E-05,2.93E-05,22672240.1,659.89
11/23/2017,XRPBTC,2.90E-05,3.07E-05,2.88E-05,2.99E-05,25631751.37,760.27
11/22/2017,XRPBTC,2.87E-05,2.96E-05,2.81E-05,2.90E-05,16987727.43,487.98
11/21/2017,XRPBTC,2.93E-05,3.00E-05,2.82E-05,2.87E-05,14722955.8,426.59
11/20/2017,XRPBTC,2.89E-05,3.04E-05,2.88E-05,2.93E-05,15232414.35,451.14
11/19/2017,XRPBTC,2.92E-05,3.07E-05,2.84E-05,2.89E-05,15730434.34,461.42
11/18/2017,XRPBTC,2.91E-05,2.98E-05,2.88E-05,2.92E-05,11868462.67,346.18
11/17/2017,XRPBTC,2.89E-05,3.11E-05,2.71E-05,2.91E-05,30563654.05,875.96
11/16/2017,XRPBTC,2.88E-05,3.88E-05,2.75E-05,2.89E-05,47171484.29,1478.75
11/15/2017,XRPBTC,3.11E-05,3.12E-05,2.82E-05,2.88E-05,12349645.67,362.23
11/14/2017,XRPBTC,3.10E-05,3.21E-05,3.04E-05,3.11E-05,9203040.89,286.79
11/13/2017,XRPBTC,3.26E-05,3.37E-05,2.96E-05,3.10E-05,14855890.35,466.41
11/12/2017,XRPBTC,3.29E-05,3.66E-05,2.97E-05,3.26E-05,30031499.11,978.86
11/11/2017,XRPBTC,3.10E-05,3.40E-05,3.04E-05,3.29E-05,16518584.19,531.1
11/10/2017,XRPBTC,3.04E-05,3.17E-05,2.96E-05,3.10E-05,16964703.16,518.51
11/9/2017,XRPBTC,2.93E-05,3.11E-05,2.93E-05,3.04E-05,18867521.99,570.11
11/8/2017,XRPBTC,2.90E-05,3.05E-05,2.67E-05,2.93E-05,16963415.36,486.2
11/7/2017,XRPBTC,2.90E-05,2.92E-05,2.79E-05,2.90E-05,11050968.34,315.15
11/6/2017,XRPBTC,2.71E-05,2.92E-05,2.70E-05,2.90E-05,16785867.85,474.4
11/5/2017,XRPBTC,2.73E-05,2.76E-05,2.62E-05,2.71E-05,7847169.12,210.64
11/4/2017,XRPBTC,2.88E-05,2.92E-05,2.70E-05,2.73E-05,10710817.95,298.51
11/3/2017,XRPBTC,2.86E-05,3.30E-05,2.71E-05,2.88E-05,32939296,967.58
11/2/2017,XRPBTC,2.84E-05,2.96E-05,2.45E-05,2.86E-05,26728815.16,725.72
11/1/2017,XRPBTC,3.07E-05,3.13E-05,2.82E-05,2.84E-05,8915042.68,267.34
10/31/2017,XRPBTC,3.29E-05,3.33E-05,3.04E-05,3.07E-05,7005559.64,223.38
10/30/2017,XRPBTC,3.30E-05,3.38E-05,3.26E-05,3.29E-05,4278505.11,141.33
10/29/2017,XRPBTC,3.47E-05,3.48E-05,3.24E-05,3.30E-05,10427047.46,352.36
10/28/2017,XRPBTC,3.47E-05,3.52E-05,3.42E-05,3.47E-05,2878849.76,99.93
10/27/2017,XRPBTC,3.42E-05,3.51E-05,3.37E-05,3.47E-05,3311137.76,114.4
10/26/2017,XRPBTC,3.52E-05,3.57E-05,3.37E-05,3.42E-05,6893405.79,237.43
10/25/2017,XRPBTC,3.71E-05,3.74E-05,3.49E-05,3.52E-05,8117273,293.24
10/24/2017,XRPBTC,3.26E-05,3.85E-05,3.17E-05,3.71E-05,32467497.27,1175.22
10/23/2017,XRPBTC,3.37E-05,3.38E-05,3.19E-05,3.26E-05,11743485.09,384.19
10/22/2017,XRPBTC,3.50E-05,3.51E-05,3.33E-05,3.37E-05,11468466.82,394.19
10/21/2017,XRPBTC,3.46E-05,3.51E-05,3.21E-05,3.50E-05,11948072.83,398.45
10/20/2017,XRPBTC,3.76E-05,3.94E-05,3.40E-05,3.46E-05,18699664.48,673.32
10/19/2017,XRPBTC,3.89E-05,4.15E-05,3.60E-05,3.76E-05,30827836.58,1170.4
10/18/2017,XRPBTC,4.08E-05,4.33E-05,3.75E-05,3.89E-05,20307473.25,824.25
10/17/2017,XRPBTC,4.49E-05,4.64E-05,3.80E-05,4.08E-05,24575170.79,1054.11
10/16/2017,XRPBTC,4.65E-05,5.30E-05,4.34E-05,4.49E-05,50193022.86,2405.2
10/15/2017,XRPBTC,4.38E-05,4.86E-05,4.34E-05,4.65E-05,31282980.15,1445.09
10/14/2017,XRPBTC,4.62E-05,4.78E-05,4.36E-05,4.38E-05,30484828.99,1398.7
10/13/2017,XRPBTC,4.50E-05,4.69E-05,3.91E-05,4.62E-05,41351282.91,1773.04
10/12/2017,XRPBTC,5.46E-05,5.49E-05,4.46E-05,4.50E-05,23592030.53,1165.27
10/11/2017,XRPBTC,5.42E-05,5.55E-05,5.22E-05,5.46E-05,10908101.04,590.13
10/10/2017,XRPBTC,5.22E-05,5.55E-05,4.93E-05,5.42E-05,19637042.49,1035.35
10/9/2017,XRPBTC,6.08E-05,6.09E-05,4.79E-05,5.22E-05,28398340.9,1551.57
10/8/2017,XRPBTC,5.40E-05,6.10E-05,5.36E-05,6.08E-05,14828677.85,854.99
10/7/2017,XRPBTC,5.35E-05,5.49E-05,5.31E-05,5.40E-05,5365802.71,289.62
10/6/2017,XRPBTC,5.50E-05,5.60E-05,5.28E-05,5.35E-05,9356616.8,509.23
10/5/2017,XRPBTC,5.06E-05,5.64E-05,5.05E-05,5.50E-05,21878377.17,1179.71
10/4/2017,XRPBTC,4.69E-05,5.15E-05,4.68E-05,5.06E-05,11719347.93,579.16
10/3/2017,XRPBTC,4.62E-05,4.74E-05,4.61E-05,4.69E-05,3374365.93,158.12
10/2/2017,XRPBTC,4.75E-05,4.75E-05,4.50E-05,4.62E-05,4541036.27,208.73
10/1/2017,XRPBTC,4.58E-05,4.75E-05,4.55E-05,4.75E-05,3839106.58,177.01
9/30/2017,XRPBTC,4.71E-05,4.79E-05,4.50E-05,4.58E-05,4376220.03,203.81
9/29/2017,XRPBTC,4.82E-05,4.84E-05,4.66E-05,4.71E-05,3501945.69,165.32
9/28/2017,XRPBTC,4.99E-05,5.03E-05,4.72E-05,4.82E-05,5860916.66,285.1
9/27/2017,XRPBTC,4.86E-05,5.25E-05,4.81E-05,4.99E-05,8859867.91,446.8
9/26/2017,XRPBTC,4.69E-05,4.97E-05,4.66E-05,4.86E-05,5124680.67,247.05
9/25/2017,XRPBTC,4.80E-05,4.80E-05,4.69E-05,4.69E-05,1419353.25,67.15
9/24/2017,XRPBTC,4.74E-05,4.83E-05,4.70E-05,4.80E-05,1260014.21,60.11
9/23/2017,XRPBTC,4.79E-05,4.79E-05,4.69E-05,4.74E-05,3189396.62,150.73
9/22/2017,XRPBTC,4.74E-05,4.81E-05,4.63E-05,4.79E-05,3199794.78,151.94
9/21/2017,XRPBTC,4.68E-05,4.80E-05,4.65E-05,4.74E-05,3561791.77,168
9/20/2017,XRPBTC,4.73E-05,4.75E-05,4.61E-05,4.68E-05,3426533.44,160.08
9/19/2017,XRPBTC,4.76E-05,4.79E-05,4.64E-05,4.73E-05,3625716.38,171.48
9/18/2017,XRPBTC,4.90E-05,4.94E-05,4.70E-05,4.76E-05,6851364.21,328.98
9/17/2017,XRPBTC,4.95E-05,5.01E-05,4.86E-05,4.90E-05,2739080.86,134.51
9/16/2017,XRPBTC,5.01E-05,5.02E-05,4.87E-05,4.95E-05,4573395.62,226.3
9/15/2017,XRPBTC,5.29E-05,5.50E-05,4.92E-05,5.01E-05,10763507.89,557.39
9/14/2017,XRPBTC,5.13E-05,5.42E-05,4.90E-05,5.29E-05,7836355.61,403.91
9/13/2017,XRPBTC,5.06E-05,5.15E-05,4.98E-05,5.13E-05,2809824.36,142.81
9/12/2017,XRPBTC,5.10E-05,5.17E-05,5.00E-05,5.06E-05,2971279.71,151.3
9/11/2017,XRPBTC,5.11E-05,5.25E-05,4.93E-05,5.10E-05,5470861.72,281.05
9/10/2017,XRPBTC,4.92E-05,5.20E-05,4.90E-05,5.11E-05,3469245.04,174.66
9/9/2017,XRPBTC,4.94E-05,4.98E-05,4.86E-05,4.92E-05,1735729.1,85.44
9/8/2017,XRPBTC,4.94E-05,4.97E-05,4.75E-05,4.94E-05,3254748.18,159.34
9/7/2017,XRPBTC,5.04E-05,5.04E-05,4.84E-05,4.94E-05,2322668.48,114.2
9/6/2017,XRPBTC,4.92E-05,5.07E-05,4.89E-05,5.04E-05,4905828.42,244.23
9/5/2017,XRPBTC,4.82E-05,5.02E-05,4.77E-05,4.92E-05,5788783.44,283.68
9/4/2017,XRPBTC,4.99E-05,5.03E-05,4.51E-05,4.82E-05,10154246.95,480.15
9/3/2017,XRPBTC,4.97E-05,5.08E-05,4.90E-05,4.99E-05,5392442.52,269.01
9/2/2017,XRPBTC,5.17E-05,5.19E-05,4.87E-05,4.97E-05,8520170.64,425.27
9/1/2017,XRPBTC,5.50E-05,5.50E-05,5.15E-05,5.17E-05,5509189.1,291.91
8/31/2017,XRPBTC,5.06E-05,5.63E-05,4.90E-05,5.50E-05,7101151.45,370.33
8/30/2017,XRPBTC,4.77E-05,5.10E-05,4.70E-05,5.06E-05,3970452.94,195.59
8/29/2017,XRPBTC,5.15E-05,5.15E-05,4.68E-05,4.77E-05,7827231.69,386.78
8/28/2017,XRPBTC,4.67E-05,5.60E-05,4.50E-05,5.15E-05,21172478.18,1069.94
8/27/2017,XRPBTC,4.84E-05,4.85E-05,4.43E-05,4.67E-05,7577144.83,351.11
8/26/2017,XRPBTC,5.00E-05,5.38E-05,4.81E-05,4.84E-05,5794105.87,290.86
8/25/2017,XRPBTC,5.02E-05,5.33E-05,4.66E-05,5.00E-05,13385087.57,663.61
8/24/2017,XRPBTC,5.95E-05,6.88E-05,4.86E-05,5.02E-05,24798859.97,1440.06
8/23/2017,XRPBTC,5.94E-05,7.42E-05,5.26E-05,5.95E-05,34704917.89,2240.51
8/22/2017,XRPBTC,4.87E-05,6.43E-05,4.46E-05,5.94E-05,37269414.83,1995.81
8/21/2017,XRPBTC,3.86E-05,5.19E-05,3.79E-05,4.87E-05,21995956.1,954.04
8/20/2017,XRPBTC,3.68E-05,3.96E-05,3.66E-05,3.86E-05,4203155.09,160.55
8/19/2017,XRPBTC,3.83E-05,3.92E-05,3.66E-05,3.68E-05,4898082.62,184.78
8/18/2017,XRPBTC,3.69E-05,4.05E-05,3.55E-05,3.83E-05,8727158.59,332.13
8/17/2017,XRPBTC,3.66E-05,3.72E-05,3.50E-05,3.69E-05,6186458.2,225.49
8/16/2017,XRPBTC,3.80E-05,3.83E-05,3.60E-05,3.66E-05,13044916.61,486.15
8/15/2017,XRPBTC,3.89E-05,4.09E-05,3.65E-05,3.80E-05,9943239.63,379.9
8/14/2017,XRPBTC,4.09E-05,4.51E-05,3.84E-05,3.89E-05,4097858.93,166.34
8/13/2017,XRPBTC,4.43E-05,4.45E-05,3.85E-05,4.09E-05,7110742.65,290.86
8/12/2017,XRPBTC,4.91E-05,5.03E-05,4.38E-05,4.43E-05,5214999.09,241.53
8/11/2017,XRPBTC,5.29E-05,5.34E-05,4.81E-05,4.91E-05,3696940.23,188.33
8/10/2017,XRPBTC,5.48E-05,5.52E-05,5.22E-05,5.29E-05,3073603.25,163.92
8/9/2017,XRPBTC,5.71E-05,5.75E-05,5.45E-05,5.48E-05,4354086.83,243.63
8/8/2017,XRPBTC,5.30E-05,5.95E-05,5.12E-05,5.71E-05,7659897.24,422.58
8/7/2017,XRPBTC,5.60E-05,5.60E-05,5.20E-05,5.30E-05,4597124.54,245.91
8/6/2017,XRPBTC,5.67E-05,5.85E-05,5.42E-05,5.60E-05,2990793,168.93
8/5/2017,XRPBTC,6.09E-05,6.09E-05,5.49E-05,5.67E-05,5338532.16,305.05
8/4/2017,XRPBTC,6.23E-05,6.35E-05,6.00E-05,6.09E-05,3026559.76,186.2
8/3/2017,XRPBTC,6.36E-05,6.40E-05,6.21E-05,6.23E-05,2096481.85,132.03
8/2/2017,XRPBTC,6.54E-05,6.63E-05,6.22E-05,6.36E-05,4472259.42,287.77
8/1/2017,XRPBTC,5.72E-05,6.78E-05,5.72E-05,6.54E-05,5228116.75,321.35
7/31/2017,XRPBTC,5.89E-05,5.99E-05,5.65E-05,5.72E-05,3822176.93,222.56
7/30/2017,XRPBTC,6.21E-05,6.29E-05,5.89E-05,5.89E-05,1900945.53,116.24
7/29/2017,XRPBTC,5.85E-05,6.29E-05,5.61E-05,6.21E-05,2044591.47,120.39
7/28/2017,XRPBTC,6.45E-05,6.49E-05,5.58E-05,5.85E-05,4618014.98,277.72
7/27/2017,XRPBTC,6.89E-05,6.89E-05,6.42E-05,6.45E-05,1720750.52,116.25
7/26/2017,XRPBTC,6.80E-05,6.95E-05,6.68E-05,6.89E-05,2966476.69,202.65
7/25/2017,XRPBTC,6.91E-05,7.05E-05,6.40E-05,6.80E-05,4419608.38,299.06
7/24/2017,XRPBTC,7.14E-05,7.18E-05,6.90E-05,6.91E-05,1738905.09,122.02
7/23/2017,XRPBTC,6.97E-05,7.44E-05,6.91E-05,7.14E-05,2904656.54,205.57
7/22/2017,XRPBTC,6.91E-05,7.12E-05,6.50E-05,6.97E-05,4743752.2,328.23
7/21/2017,XRPBTC,6.68E-05,7.11E-05,6.59E-05,6.91E-05,3149280.2,217.23
7/20/2017,XRPBTC,7.24E-05,7.48E-05,6.50E-05,6.68E-05,2067912.37,145.65
7/19/2017,XRPBTC,7.74E-05,7.85E-05,7.04E-05,7.24E-05,2165806.54,161.6
7/18/2017,XRPBTC,7.80E-05,8.02E-05,7.42E-05,7.74E-05,2119683.83,162.43
7/17/2017,XRPBTC,7.64E-05,8.04E-05,7.26E-05,7.80E-05,5588917.97,428.76
7/16/2017,XRPBTC,8.69E-05,8.72E-05,6.93E-05,7.64E-05,7666558.83,593.23
7/15/2017,XRPBTC,8.29E-05,8.78E-05,8.16E-05,8.69E-05,3192592.36,273.06
7/14/2017,XRPBTC,8.14E-05,8.30E-05,7.79E-05,8.29E-05,2856320.41,228.97
7/13/2017,XRPBTC,8.24E-05,9.10E-05,7.73E-05,8.14E-05,4675510.19,389.07
7/12/2017,XRPBTC,7.66E-05,8.31E-05,7.34E-05,8.24E-05,5130142,405.07
7/11/2017,XRPBTC,7.99E-05,8.44E-05,6.56E-05,7.66E-05,10942551.35,822.84
7/10/2017,XRPBTC,9.07E-05,9.07E-05,7.60E-05,7.99E-05,4059250.23,345.35
7/9/2017,XRPBTC,9.00E-05,9.55E-05,8.90E-05,9.07E-05,1218741.44,111.95
7/8/2017,XRPBTC,9.21E-05,9.28E-05,8.50E-05,9.00E-05,3618392.3,321.93
7/7/2017,XRPBTC,9.60E-05,9.71E-05,9.09E-05,9.21E-05,3107329.67,291.83
7/6/2017,XRPBTC,9.62E-05,9.77E-05,9.55E-05,9.60E-05,1055183.47,101.7
7/5/2017,XRPBTC,9.50E-05,0.000101,9.50E-05,9.62E-05,1813242.44,175.83
7/4/2017,XRPBTC,9.93E-05,9.93E-05,9.50E-05,9.50E-05,1533398.87,148.47
7/3/2017,XRPBTC,0.0001004,0.0001008,9.80E-05,9.93E-05,2486019.41,246.37
7/2/2017,XRPBTC,9.86E-05,0.0001014,9.75E-05,0.0001004,2690821.09,269.13
7/1/2017,XRPBTC,0.0001,0.0001014,9.80E-05,9.86E-05,1809327.73,180.86
6/30/2017,XRPBTC,0.000101,0.0001029,9.95E-05,0.0001,2031528.63,205.24
6/29/2017,XRPBTC,0.0001047,0.0001052,9.95E-05,0.000101,3536197.53,357.91
6/28/2017,XRPBTC,0.0001024,0.0001052,0.0001004,0.0001047,1239317.06,127.66
6/27/2017,XRPBTC,0.0001012,0.0001034,9.71E-05,0.0001024,4312073.4,434.96
6/26/2017,XRPBTC,0.0001034,0.0001078,9.23E-05,0.0001012,5923764.09,598.83
6/25/2017,XRPBTC,0.0001079,0.0001091,0.0001015,0.0001034,2491595.96,261.4
6/24/2017,XRPBTC,0.0001091,0.0001129,0.0001038,0.0001079,4119719.39,443.21
6/23/2017,XRPBTC,0.000103,0.0001093,0.0001011,0.0001091,2312342.99,242.39
6/22/2017,XRPBTC,0.0001029,0.0001063,9.89E-05,0.000103,2922221.87,298.95
6/21/2017,XRPBTC,0.0001116,0.0001141,9.79E-05,0.0001029,4138192.8,436.72
6/20/2017,XRPBTC,0.0001086,0.0001229,0.0001045,0.0001116,10196010.56,1170.39
6/19/2017,XRPBTC,0.0001053,0.0001095,0.0001014,0.0001086,2669610.57,278.16
6/18/2017,XRPBTC,9.84E-05,0.0001086,9.76E-05,0.0001053,3851789.3,400.37
6/17/2017,XRPBTC,0.0001011,0.0001013,9.70E-05,9.84E-05,2156190.33,213.36
6/16/2017,XRPBTC,0.0001017,0.0001036,0.0001,0.0001011,1184115.15,119.87
6/15/2017,XRPBTC,0.0001064,0.0001086,9.91E-05,0.0001017,4634926.25,478.73
6/14/2017,XRPBTC,9.70E-05,0.000111,9.45E-05,0.0001064,7415168.64,773.6
6/13/2017,XRPBTC,9.34E-05,0.0001028,9.16E-05,9.70E-05,5347632.7,512.66
6/12/2017,XRPBTC,9.15E-05,9.56E-05,8.86E-05,9.34E-05,5788687.05,534.15
6/11/2017,XRPBTC,8.95E-05,9.57E-05,8.84E-05,9.15E-05,3034378.03,279.09
6/10/2017,XRPBTC,9.91E-05,0.0001019,8.87E-05,8.95E-05,6048040.05,575.2
6/9/2017,XRPBTC,0.0001016,0.0001079,9.73E-05,9.91E-05,9534489.77,966.67
6/8/2017,XRPBTC,0.0001022,0.0001198,0.0001007,0.0001016,12066280.49,1247.31
6/7/2017,XRPBTC,9.91E-05,0.0001074,9.70E-05,0.0001022,4614744.29,470.15
6/6/2017,XRPBTC,0.0001075,0.0001075,9.70E-05,9.91E-05,4908604.51,495.24
6/5/2017,XRPBTC,0.0001156,0.0001169,0.0001073,0.0001075,3288546.38,369.34
6/4/2017,XRPBTC,0.0001143,0.000123,0.0001086,0.0001156,4026952.48,459.3
6/3/2017,XRPBTC,0.0001177,0.0001246,0.000106,0.0001143,5628156.57,643.71
6/2/2017,XRPBTC,0.0001392,0.0001411,0.0001155,0.0001177,6868143.39,862.36
6/1/2017,XRPBTC,0.0001076,0.0001432,0.000107,0.0001392,10059317.87,1280.32
5/31/2017,XRPBTC,9.25E-05,0.0001121,8.90E-05,0.0001076,6485380.45,658.9
5/30/2017,XRPBTC,0.0001016,0.0001045,9.20E-05,9.25E-05,3101866.78,301.85
5/29/2017,XRPBTC,0.0001051,0.0001081,9.97E-05,0.0001016,2619503.81,272.08
5/28/2017,XRPBTC,0.0001027,0.0001124,9.70E-05,0.0001051,3585411.78,369.25
5/27/2017,XRPBTC,0.0001215,0.0001235,8.01E-05,0.0001027,14796095.41,1481.21
5/26/2017,XRPBTC,0.0001057,0.0001355,0.0001056,0.0001215,5876323.74,713.71
5/25/2017,XRPBTC,0.0001197,0.0001198,9.37E-05,0.0001057,10718725.48,1128.75
5/24/2017,XRPBTC,0.0001433,0.000146,0.0001148,0.0001197,5003908.39,658.92
5/23/2017,XRPBTC,0.0001448,0.0001585,0.00013,0.0001433,2960359.39,422.26
5/22/2017,XRPBTC,0.0001608,0.0001634,0.0001148,0.0001448,8096394.69,1134.03
5/21/2017,XRPBTC,0.0001679,0.0001781,0.0001601,0.0001608,3180579.66,523.25
5/20/2017,XRPBTC,0.0001685,0.0001889,0.0001475,0.0001679,5160267.64,872.83
5/19/2017,XRPBTC,0.00019,0.0002,0.0001301,0.0001685,1168035.04,190.9
